candidate_id,job_id,expected_label,rationale
C043,J008,weak,Some BI Developer skills present but significant gaps in domain/tools
C043,J009,no_fit,Different professional domain from ML Researcher requirements
C043,J010,weak,Some Backend Engineer skills present but significant gaps in domain/tools
C043,J011,no_fit,Different professional domain from HRIS Analyst requirements
C043,J012,no_fit,Different professional domain from People Ops Manager requirements
C043,J013,no_fit,Different professional domain from Data Scientist requirements
C043,J014,no_fit,Different professional domain from DevOps Engineer requirements
C043,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C043,J016,weak,Some Product Analytics Manager skills present but significant gaps in domain/tools
C043,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C043,J018,no_fit,Different professional domain from Embedding Engineer requirements
C043,J019,weak,Analytics experience could support Recruiter but lacks HR domain knowledge
C043,J020,weak,Some Senior Analytics Engineer skills present but significant gaps in domain/tools
C043,J021,medium,Meets most People Analytics Lead requirements with some domain/skill gaps
C044,J001,strong,Strong match with 4 core skills directly relevant to ML Engineer
C044,J002,no_fit,Different professional domain from Data Analyst requirements
C044,J003,no_fit,Different professional domain from HR Recruiter requirements
C044,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C044,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C044,J006,medium,Has core Senior ML Engineer skills but may lack seniority/leadership experience
C044,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C044,J008,no_fit,Different professional domain from BI Developer requirements
C044,J009,weak,Python skills relevant to ML Researcher but lacks ML production experience
C044,J010,weak,Some Backend Engineer skills present but significant gaps in domain/tools
C044,J011,no_fit,Different professional domain from HRIS Analyst requirements
C044,J012,no_fit,Different professional domain from People Ops Manager requirements
C044,J013,weak,Some Data Scientist skills present but significant gaps in domain/tools
C044,J014,no_fit,Different professional domain from DevOps Engineer requirements
C044,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C044,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C044,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C044,J018,no_fit,Different professional domain from Embedding Engineer requirements
C044,J019,no_fit,Different professional domain from Recruiter requirements
C044,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C044,J021,no_fit,Different professional domain from People Analytics Lead requirements
C045,J001,no_fit,Different professional domain from ML Engineer requirements
C045,J002,weak,Some Data Analyst skills present but significant gaps in domain/tools
C045,J003,no_fit,Different professional domain from HR Recruiter requirements
C045,J004,weak,Analytics experience could support People Analytics Analyst but lacks HR domain knowledge
C045,J005,medium,Meets most Data Analyst – Growth/Ops requirements with some domain/skill gaps
C045,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C045,J007,medium,Has core Senior Data Engineer skills but may lack seniority/leadership experience
C045,J008,weak,Some BI Developer skills present but significant gaps in domain/tools
C045,J009,no_fit,Different professional domain from ML Researcher requirements
C045,J010,no_fit,Different professional domain from Backend Engineer requirements
C045,J011,no_fit,Different professional domain from HRIS Analyst requirements
C045,J012,no_fit,Different professional domain from People Ops Manager requirements
C045,J013,weak,Some Data Scientist skills present but significant gaps in domain/tools
C045,J014,no_fit,Different professional domain from DevOps Engineer requirements
C045,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C045,J016,weak,Some Product Analytics Manager skills present but significant gaps in domain/tools
C045,J017,medium,Meets most Junior Data Engineer requirements with some domain/skill gaps
C045,J018,no_fit,Different professional domain from Embedding Engineer requirements
C045,J019,no_fit,Different professional domain from Recruiter requirements
C045,J020,medium,Has core Senior Analytics Engineer skills but may lack seniority/leadership experience
C045,J021,weak,Analytics experience could support People Analytics Lead but lacks HR domain knowledge
C046,J001,no_fit,Different professional domain from ML Engineer requirements
C046,J002,no_fit,Different professional domain from Data Analyst requirements
C046,J003,no_fit,Different professional domain from HR Recruiter requirements
C046,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C046,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C046,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C046,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C046,J008,no_fit,Different professional domain from BI Developer requirements
C046,J009,no_fit,Different professional domain from ML Researcher requirements
C046,J010,no_fit,Different professional domain from Backend Engineer requirements
C046,J011,no_fit,Different professional domain from HRIS Analyst requirements
C046,J012,no_fit,Different professional domain from People Ops Manager requirements
C046,J013,no_fit,Different professional domain from Data Scientist requirements
C046,J014,no_fit,Different professional domain from DevOps Engineer requirements
C046,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C046,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C046,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C046,J018,no_fit,Different professional domain from Embedding Engineer requirements
C046,J019,no_fit,Different professional domain from Recruiter requirements
C046,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C046,J021,no_fit,Different professional domain from People Analytics Lead requirements
C047,J001,strong,Strong match with 4 core skills directly relevant to ML Engineer
C047,J002,no_fit,Different professional domain from Data Analyst requirements
C047,J003,no_fit,Different professional domain from HR Recruiter requirements
C047,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C047,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C047,J006,medium,Meets most Senior ML Engineer requirements with some domain/skill gaps
C047,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C047,J008,no_fit,Different professional domain from BI Developer requirements
C047,J009,medium,Meets most ML Researcher requirements with some domain/skill gaps
C047,J010,no_fit,Different professional domain from Backend Engineer requirements
C047,J011,no_fit,Different professional domain from HRIS Analyst requirements
C047,J012,no_fit,Different professional domain from People Ops Manager requirements
C047,J013,weak,Some Data Scientist skills present but significant gaps in domain/tools
C047,J014,no_fit,Different professional domain from DevOps Engineer requirements
C047,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C047,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C047,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C047,J018,no_fit,Different professional domain from Embedding Engineer requirements
C047,J019,no_fit,Different professional domain from Recruiter requirements
C047,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C047,J021,no_fit,Different professional domain from People Analytics Lead requirements
C048,J001,no_fit,Different professional domain from ML Engineer requirements
C048,J002,strong,Strong match with 4 core skills directly relevant to Data Analyst
C048,J003,no_fit,Different professional domain from HR Recruiter requirements
C048,J004,weak,Some People Analytics Analyst skills present but significant gaps in domain/tools
C048,J005,medium,Meets most Data Analyst – Growth/Ops requirements with some domain/skill gaps
C048,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C048,J007,medium,Has core Senior Data Engineer skills but may lack seniority/leadership experience
C048,J008,strong,Strong match with 4 core skills directly relevant to BI Developer
C048,J009,no_fit,Different professional domain from ML Researcher requirements
C048,J010,no_fit,Different professional domain from Backend Engineer requirements
C048,J011,no_fit,Different professional domain from HRIS Analyst requirements
C048,J012,no_fit,Different professional domain from People Ops Manager requirements
C048,J013,weak,Some Data Scientist skills present but significant gaps in domain/tools
C048,J014,no_fit,Different professional domain from DevOps Engineer requirements
C048,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C048,J016,weak,Some Product Analytics Manager skills present but significant gaps in domain/tools
C048,J017,medium,Meets most Junior Data Engineer requirements with some domain/skill gaps
C048,J018,no_fit,Different professional domain from Embedding Engineer requirements
C048,J019,no_fit,Different professional domain from Recruiter requirements
C048,J020,weak,Some Senior Analytics Engineer skills present but significant gaps in domain/tools
C048,J021,weak,Some People Analytics Lead skills present but significant gaps in domain/tools
C049,J001,no_fit,Different professional domain from ML Engineer requirements
C049,J002,no_fit,Different professional domain from Data Analyst requirements
C049,J003,no_fit,Different professional domain from HR Recruiter requirements
C049,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C049,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C049,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C049,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C049,J008,no_fit,Different professional domain from BI Developer requirements
C049,J009,no_fit,Different professional domain from ML Researcher requirements
C049,J010,no_fit,Different professional domain from Backend Engineer requirements
C049,J011,no_fit,Different professional domain from HRIS Analyst requirements
C049,J012,no_fit,Different professional domain from People Ops Manager requirements
C049,J013,no_fit,Different professional domain from Data Scientist requirements
C049,J014,strong,Strong match with 4 core skills directly relevant to DevOps Engineer
C049,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C049,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C049,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C049,J018,no_fit,Different professional domain from Embedding Engineer requirements
C049,J019,no_fit,Different professional domain from Recruiter requirements
C049,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C049,J021,no_fit,Different professional domain from People Analytics Lead requirements
C050,J001,no_fit,Different professional domain from ML Engineer requirements
C050,J002,no_fit,Different professional domain from Data Analyst requirements
C050,J003,strong,Strong match with 3 core skills directly relevant to HR Recruiter
C050,J004,weak,Analytics experience could support People Analytics Analyst but lacks HR domain knowledge
C050,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C050,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C050,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C050,J008,no_fit,Different professional domain from BI Developer requirements
C050,J009,no_fit,Different professional domain from ML Researcher requirements
C050,J010,no_fit,Different professional domain from Backend Engineer requirements
C050,J011,weak,Analytics experience could support HRIS Analyst but lacks HR domain knowledge
C050,J012,no_fit,Different professional domain from People Ops Manager requirements
C050,J013,no_fit,Different professional domain from Data Scientist requirements
C050,J014,no_fit,Different professional domain from DevOps Engineer requirements
C050,J015,weak,Analytics experience could support Talent Acquisition Lead but lacks HR domain knowledge
C050,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C050,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C050,J018,no_fit,Different professional domain from Embedding Engineer requirements
C050,J019,strong,Strong match with 3 core skills directly relevant to Recruiter
C050,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C050,J021,weak,Analytics experience could support People Analytics Lead but lacks HR domain knowledge
C051,J001,no_fit,Different professional domain from ML Engineer requirements
C051,J002,medium,Meets most Data Analyst requirements with some domain/skill gaps
C051,J003,no_fit,Different professional domain from HR Recruiter requirements
C051,J004,weak,Some People Analytics Analyst skills present but significant gaps in domain/tools
C051,J005,medium,Meets most Data Analyst – Growth/Ops requirements with some domain/skill gaps
C051,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C051,J007,medium,Has core Senior Data Engineer skills but may lack seniority/leadership experience
C051,J008,strong,Strong match with 3 core skills directly relevant to BI Developer
C051,J009,no_fit,Different professional domain from ML Researcher requirements
C051,J010,no_fit,Different professional domain from Backend Engineer requirements
C051,J011,no_fit,Different professional domain from HRIS Analyst requirements
C051,J012,no_fit,Different professional domain from People Ops Manager requirements
C051,J013,weak,Some Data Scientist skills present but significant gaps in domain/tools
C051,J014,no_fit,Different professional domain from DevOps Engineer requirements
C051,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C051,J016,weak,Some Product Analytics Manager skills present but significant gaps in domain/tools
C051,J017,medium,Meets most Junior Data Engineer requirements with some domain/skill gaps
C051,J018,no_fit,Different professional domain from Embedding Engineer requirements
C051,J019,no_fit,Different professional domain from Recruiter requirements
C051,J020,weak,Some Senior Analytics Engineer skills present but significant gaps in domain/tools
C051,J021,weak,Some People Analytics Lead skills present but significant gaps in domain/tools
C052,J001,weak,Some ML Engineer skills present but significant gaps in domain/tools
C052,J002,no_fit,Different professional domain from Data Analyst requirements
C052,J003,no_fit,Different professional domain from HR Recruiter requirements
C052,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C052,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C052,J006,weak,Some Senior ML Engineer skills present but significant gaps in domain/tools
C052,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C052,J008,no_fit,Different professional domain from BI Developer requirements
C052,J009,no_fit,Different professional domain from ML Researcher requirements
C052,J010,no_fit,Different professional domain from Backend Engineer requirements
C052,J011,no_fit,Different professional domain from HRIS Analyst requirements
C052,J012,no_fit,Different professional domain from People Ops Manager requirements
C052,J013,no_fit,Different professional domain from Data Scientist requirements
C052,J014,no_fit,Different professional domain from DevOps Engineer requirements
C052,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C052,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C052,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C052,J018,no_fit,Different professional domain from Embedding Engineer requirements
C052,J019,no_fit,Different professional domain from Recruiter requirements
C052,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C052,J021,no_fit,Different professional domain from People Analytics Lead requirements
C053,J001,weak,Python skills relevant to ML Engineer but lacks ML production experience
C053,J002,no_fit,Different professional domain from Data Analyst requirements
C053,J003,no_fit,Different professional domain from HR Recruiter requirements
C053,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C053,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C053,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C053,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C053,J008,no_fit,Different professional domain from BI Developer requirements
C053,J009,no_fit,Different professional domain from ML Researcher requirements
C053,J010,no_fit,Different professional domain from Backend Engineer requirements
C053,J011,no_fit,Different professional domain from HRIS Analyst requirements
C053,J012,no_fit,Different professional domain from People Ops Manager requirements
C053,J013,no_fit,Different professional domain from Data Scientist requirements
C053,J014,no_fit,Different professional domain from DevOps Engineer requirements
C053,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C053,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C053,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C053,J018,no_fit,Different professional domain from Embedding Engineer requirements
C053,J019,no_fit,Different professional domain from Recruiter requirements
C053,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C053,J021,no_fit,Different professional domain from People Analytics Lead requirements
C054,J001,no_fit,Different professional domain from ML Engineer requirements
C054,J002,no_fit,Different professional domain from Data Analyst requirements
C054,J003,weak,Some HR Recruiter skills present but significant gaps in domain/tools
C054,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C054,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C054,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C054,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C054,J008,no_fit,Different professional domain from BI Developer requirements
C054,J009,no_fit,Different professional domain from ML Researcher requirements
C054,J010,no_fit,Different professional domain from Backend Engineer requirements
C054,J011,weak,Some HRIS Analyst skills present but significant gaps in domain/tools
C054,J012,no_fit,Different professional domain from People Ops Manager requirements
C054,J013,no_fit,Different professional domain from Data Scientist requirements
C054,J014,no_fit,Different professional domain from DevOps Engineer requirements
C054,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C054,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C054,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C054,J018,no_fit,Different professional domain from Embedding Engineer requirements
C054,J019,weak,Some Recruiter skills present but significant gaps in domain/tools
C054,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C054,J021,no_fit,Different professional domain from People Analytics Lead requirements
C055,J001,no_fit,Different professional domain from ML Engineer requirements
C055,J002,no_fit,Different professional domain from Data Analyst requirements
C055,J003,no_fit,Different professional domain from HR Recruiter requirements
C055,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C055,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C055,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C055,J007,medium,Meets most Senior Data Engineer requirements with some domain/skill gaps
C055,J008,weak,Some BI Developer skills present but significant gaps in domain/tools
C055,J009,no_fit,Different professional domain from ML Researcher requirements
C055,J010,no_fit,Different professional domain from Backend Engineer requirements
C055,J011,no_fit,Different professional domain from HRIS Analyst requirements
C055,J012,no_fit,Different professional domain from People Ops Manager requirements
C055,J013,no_fit,Different professional domain from Data Scientist requirements
C055,J014,no_fit,Different professional domain from DevOps Engineer requirements
C055,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C055,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C055,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C055,J018,no_fit,Different professional domain from Embedding Engineer requirements
C055,J019,no_fit,Different professional domain from Recruiter requirements
C055,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C055,J021,no_fit,Different professional domain from People Analytics Lead requirements
C056,J001,no_fit,Different professional domain from ML Engineer requirements
C056,J002,medium,Meets most Data Analyst requirements with some domain/skill gaps
C056,J003,no_fit,Different professional domain from HR Recruiter requirements
C056,J004,weak,Analytics experience could support People Analytics Analyst but lacks HR domain knowledge
C056,J005,weak,Some Data Analyst – Growth/Ops skills present but significant gaps in domain/tools
C056,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C056,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C056,J008,medium,Meets most BI Developer requirements with some domain/skill gaps
C056,J009,no_fit,Different professional domain from ML Researcher requirements
C056,J010,no_fit,Different professional domain from Backend Engineer requirements
C056,J011,no_fit,Different professional domain from HRIS Analyst requirements
C056,J012,no_fit,Different professional domain from People Ops Manager requirements
C056,J013,no_fit,Different professional domain from Data Scientist requirements
C056,J014,no_fit,Different professional domain from DevOps Engineer requirements
C056,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C056,J016,weak,Some Product Analytics Manager skills present but significant gaps in domain/tools
C056,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C056,J018,no_fit,Different professional domain from Embedding Engineer requirements
C056,J019,no_fit,Different professional domain from Recruiter requirements
C056,J020,weak,Some Senior Analytics Engineer skills present but significant gaps in domain/tools
C056,J021,weak,Analytics experience could support People Analytics Lead but lacks HR domain knowledge
C057,J001,no_fit,Different professional domain from ML Engineer requirements
C057,J002,no_fit,Different professional domain from Data Analyst requirements
C057,J003,no_fit,Different professional domain from HR Recruiter requirements
C057,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C057,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C057,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C057,J007,weak,Some Senior Data Engineer skills present but significant gaps in domain/tools
C057,J008,weak,Some BI Developer skills present but significant gaps in domain/tools
C057,J009,no_fit,Different professional domain from ML Researcher requirements
C057,J010,no_fit,Different professional domain from Backend Engineer requirements
C057,J011,no_fit,Different professional domain from HRIS Analyst requirements
C057,J012,no_fit,Different professional domain from People Ops Manager requirements
C057,J013,no_fit,Different professional domain from Data Scientist requirements
C057,J014,no_fit,Different professional domain from DevOps Engineer requirements
C057,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C057,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C057,J017,weak,Some Junior Data Engineer skills present but significant gaps in domain/tools
C057,J018,no_fit,Different professional domain from Embedding Engineer requirements
C057,J019,no_fit,Different professional domain from Recruiter requirements
C057,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C057,J021,no_fit,Different professional domain from People Analytics Lead requirements
C058,J001,no_fit,Different professional domain from ML Engineer requirements
C058,J002,no_fit,Different professional domain from Data Analyst requirements
C058,J003,strong,Strong match with 3 core skills directly relevant to HR Recruiter
C058,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C058,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C058,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C058,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C058,J008,no_fit,Different professional domain from BI Developer requirements
C058,J009,no_fit,Different professional domain from ML Researcher requirements
C058,J010,no_fit,Different professional domain from Backend Engineer requirements
C058,J011,no_fit,Different professional domain from HRIS Analyst requirements
C058,J012,no_fit,Different professional domain from People Ops Manager requirements
C058,J013,no_fit,Different professional domain from Data Scientist requirements
C058,J014,no_fit,Different professional domain from DevOps Engineer requirements
C058,J015,medium,Meets most Talent Acquisition Lead requirements with some domain/skill gaps
C058,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C058,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C058,J018,no_fit,Different professional domain from Embedding Engineer requirements
C058,J019,strong,Strong match with 3 core skills directly relevant to Recruiter
C058,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C058,J021,no_fit,Different professional domain from People Analytics Lead requirements
C059,J001,medium,Meets most ML Engineer requirements with some domain/skill gaps
C059,J002,no_fit,Different professional domain from Data Analyst requirements
C059,J003,no_fit,Different professional domain from HR Recruiter requirements
C059,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C059,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C059,J006,weak,Python skills relevant to Senior ML Engineer but lacks ML production experience
C059,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C059,J008,no_fit,Different professional domain from BI Developer requirements
C059,J009,weak,Python skills relevant to ML Researcher but lacks ML production experience
C059,J010,no_fit,Different professional domain from Backend Engineer requirements
C059,J011,no_fit,Different professional domain from HRIS Analyst requirements
C059,J012,no_fit,Different professional domain from People Ops Manager requirements
C059,J013,weak,Some Data Scientist skills present but significant gaps in domain/tools
C059,J014,no_fit,Different professional domain from DevOps Engineer requirements
C059,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C059,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C059,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C059,J018,no_fit,Different professional domain from Embedding Engineer requirements
C059,J019,no_fit,Different professional domain from Recruiter requirements
C059,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C059,J021,no_fit,Different professional domain from People Analytics Lead requirements
C060,J001,no_fit,Different professional domain from ML Engineer requirements
C060,J002,medium,Meets most Data Analyst requirements with some domain/skill gaps
C060,J003,weak,Analytics experience could support HR Recruiter but lacks HR domain knowledge
C060,J004,strong,Strong match with 4 core skills directly relevant to People Analytics Analyst
C060,J005,medium,Meets most Data Analyst – Growth/Ops requirements with some domain/skill gaps
C060,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C060,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C060,J008,medium,Meets most BI Developer requirements with some domain/skill gaps
C060,J009,no_fit,Different professional domain from ML Researcher requirements
C060,J010,no_fit,Different professional domain from Backend Engineer requirements
C060,J011,weak,Analytics experience could support HRIS Analyst but lacks HR domain knowledge
C060,J012,no_fit,Different professional domain from People Ops Manager requirements
C060,J013,no_fit,Different professional domain from Data Scientist requirements
C060,J014,no_fit,Different professional domain from DevOps Engineer requirements
C060,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C060,J016,medium,Meets most Product Analytics Manager requirements with some domain/skill gaps
C060,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C060,J018,no_fit,Different professional domain from Embedding Engineer requirements
C060,J019,weak,Analytics experience could support Recruiter but lacks HR domain knowledge
C060,J020,weak,Some Senior Analytics Engineer skills present but significant gaps in domain/tools
C060,J021,strong,Strong match with 4 core skills directly relevant to People Analytics Lead
C061,J001,no_fit,Different professional domain from ML Engineer requirements
C061,J002,no_fit,Different professional domain from Data Analyst requirements
C061,J003,no_fit,Different professional domain from HR Recruiter requirements
C061,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C061,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C061,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C061,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C061,J008,no_fit,Different professional domain from BI Developer requirements
C061,J009,no_fit,Different professional domain from ML Researcher requirements
C061,J010,medium,Meets most Backend Engineer requirements with some domain/skill gaps
C061,J011,no_fit,Different professional domain from HRIS Analyst requirements
C061,J012,no_fit,Different professional domain from People Ops Manager requirements
C061,J013,no_fit,Different professional domain from Data Scientist requirements
C061,J014,no_fit,Different professional domain from DevOps Engineer requirements
C061,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C061,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C061,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C061,J018,no_fit,Different professional domain from Embedding Engineer requirements
C061,J019,no_fit,Different professional domain from Recruiter requirements
C061,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C061,J021,no_fit,Different professional domain from People Analytics Lead requirements
C062,J001,no_fit,Different professional domain from ML Engineer requirements
C062,J002,medium,Meets most Data Analyst requirements with some domain/skill gaps
C062,J003,no_fit,Different professional domain from HR Recruiter requirements
C062,J004,medium,Meets most People Analytics Analyst requirements with some domain/skill gaps
C062,J005,weak,Some Data Analyst – Growth/Ops skills present but significant gaps in domain/tools
C062,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C062,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C062,J008,medium,Meets most BI Developer requirements with some domain/skill gaps
C062,J009,no_fit,Different professional domain from ML Researcher requirements
C062,J010,no_fit,Different professional domain from Backend Engineer requirements
C062,J011,weak,Some HRIS Analyst skills present but significant gaps in domain/tools
C062,J012,no_fit,Different professional domain from People Ops Manager requirements
C062,J013,no_fit,Different professional domain from Data Scientist requirements
C062,J014,no_fit,Different professional domain from DevOps Engineer requirements
C062,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C062,J016,weak,Some Product Analytics Manager skills present but significant gaps in domain/tools
C062,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C062,J018,no_fit,Different professional domain from Embedding Engineer requirements
C062,J019,no_fit,Different professional domain from Recruiter requirements
C062,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C062,J021,weak,Some People Analytics Lead skills present but significant gaps in domain/tools
C063,J001,medium,Meets most ML Engineer requirements with some domain/skill gaps
C063,J002,no_fit,Different professional domain from Data Analyst requirements
C063,J003,no_fit,Different professional domain from HR Recruiter requirements
C063,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C063,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C063,J006,weak,Python skills relevant to Senior ML Engineer but lacks ML production experience
C063,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C063,J008,no_fit,Different professional domain from BI Developer requirements
C063,J009,weak,Python skills relevant to ML Researcher but lacks ML production experience
C063,J010,no_fit,Different professional domain from Backend Engineer requirements
C063,J011,no_fit,Different professional domain from HRIS Analyst requirements
C063,J012,no_fit,Different professional domain from People Ops Manager requirements
C063,J013,weak,Some Data Scientist skills present but significant gaps in domain/tools
C063,J014,no_fit,Different professional domain from DevOps Engineer requirements
C063,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C063,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C063,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C063,J018,no_fit,Different professional domain from Embedding Engineer requirements
C063,J019,no_fit,Different professional domain from Recruiter requirements
C063,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C063,J021,no_fit,Different professional domain from People Analytics Lead requirements
C064,J001,no_fit,Different professional domain from ML Engineer requirements
C064,J002,weak,Some Data Analyst skills present but significant gaps in domain/tools
C064,J003,weak,Analytics experience could support HR Recruiter but lacks HR domain knowledge
C064,J004,weak,Analytics experience could support People Analytics Analyst but lacks HR domain knowledge
C064,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C064,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C064,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C064,J008,weak,Some BI Developer skills present but significant gaps in domain/tools
C064,J009,no_fit,Different professional domain from ML Researcher requirements
C064,J010,no_fit,Different professional domain from Backend Engineer requirements
C064,J011,no_fit,Different professional domain from HRIS Analyst requirements
C064,J012,no_fit,Different professional domain from People Ops Manager requirements
C064,J013,no_fit,Different professional domain from Data Scientist requirements
